tuple_id(String),src(String),flight(String),sched_dep_time(String),act_dep_time(String),sched_arr_time(String),act_arr_time(String)
1682,wunderground,aa-3756-ord-slc,12:15 p.m.,12:42 p.m.,2:35 p.m.,2:40 p.m.
1683,wunderground,ua-382-iad-lax,12:30 p.m.,12:56 p.m.,2:48 p.m.,3:07 p.m.
1684,wunderground,ua-257-jfk-sfo,2:30 p.m.,2:42 p.m.,5:40 p.m.,5:27 p.m.
1685,wunderground,ua-2945-phl-clt,12:00 p.m.,12:07 p.m.,1:35 p.m.,1:08 p.m.
1686,wunderground,co-63-ewr-iah,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
1687,wunderground,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.
1688,wunderground,co-47-iah-lax,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
1689,wunderground,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,1:57 p.m.,2:21 p.m.
1690,wunderground,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:10 p.m.,2:39 p.m.
1691,wunderground,aa-4330-cvg-ord,3:35 p.m.,3:36 p.m.,3:50 p.m.,3:26 p.m.
1692,wunderground,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:18 a.m.,10:29 a.m.
1693,wunderground,aa-1640-mia-mco,6:30 p.m.,6:47 p.m.,7:08 p.m.,7:25 p.m.
1694,wunderground,aa-4307-ord-dtw,6:45 p.m.,6:56 p.m.,9:00 p.m.,8:38 p.m.
1695,wunderground,aa-3-jfk-lax,12:00 p.m.,12:12 p.m.,2:47 p.m.,3:04 p.m.
1696,wunderground,co-1694-lax-iah,7:15 p.m.,7:25 p.m.,11:52 p.m.,12:02 a.m.
1697,wunderground,co-1193-ewr-mco,9:15 a.m.,9:57 a.m.,12:08 p.m.,12:02 p.m.
1698,wunderground,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,6:50 a.m.,7:49 a.m.
1699,wunderground,aa-643-mia-ord,7:10 a.m.,7:31 a.m.,9:00 a.m.,9:26 a.m.
1700,wunderground,aa-1007-mia-phx,4:55 p.m.,5:08 p.m.,7:38 p.m.,7:43 p.m.
1701,wunderground,ua-2906-phl-mco,3:50 p.m.,4:45 p.m.,6:00 p.m.,6:34 p.m.
1702,wunderground,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:25 p.m.,9:47 p.m.
1703,wunderground,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:35 p.m.,2:58 p.m.
1704,wunderground,ua-664-ord-phl,1:33 p.m.,1:48 p.m.,4:20 p.m.,4:20 p.m.
1705,wunderground,ua-37-ewr-mco,1:29 p.m.,2:01 p.m.,3:55 p.m.,4:06 p.m.
1706,wunderground,ua-233-lax-jfk,4:25 p.m.,4:35 p.m.,12:09 a.m.,12:19 a.m.
1707,wunderground,aa-3823-lax-den,9:00 p.m.,9:16 p.m.,12:05 a.m.,12:01 a.m.
1708,wunderground,aa-2312-dfw-dtw,8:25 p.m.,8:29 p.m.,11:31 p.m.,11:35 p.m.
1709,wunderground,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,9:25 a.m.,9:45 a.m.
1710,wunderground,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:22 a.m.,11:33 a.m.
1711,wunderground,aa-649-ord-sna,1:30 p.m.,1:40 p.m.,3:30 p.m.,3:40 p.m.
1712,wunderground,ua-828-sfo-ord,11:08 p.m.,11:35 p.m.,5:08 a.m.,5:21 a.m.
1713,wunderground,co-4888-iah-dal,5:30 p.m.,6:11 p.m.,6:15 p.m.,6:56 p.m.
1714,wunderground,aa-3063-slc-lax,8:20 p.m.,8:40 p.m.,9:10 p.m.,9:11 p.m.
1715,wunderground,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,3:55 p.m.,3:36 p.m.
1716,wunderground,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:17 p.m.,5:39 p.m.
1717,wunderground,aa-2268-phx-ord,7:15 a.m.,7:23 a.m.,10:57 a.m.,11:04 a.m.
1718,wunderground,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:05 p.m.,1:42 p.m.
1719,wunderground,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:17 p.m.,2:49 p.m.
1720,wunderground,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,5:57 p.m.,6:30 p.m.
1721,wunderground,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:30 p.m.,6:11 p.m.
1722,wunderground,aa-222-lax-bos,7:10 a.m.,7:32 a.m.,2:52 p.m.,3:12 p.m.
1723,wunderground,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:07 p.m.,5:34 p.m.
1724,wunderground,aa-4198-ord-cle,10:40 a.m.,10:55 a.m.,12:45 p.m.,12:37 p.m.
1725,wunderground,co-45-ewr-mia,4:00 p.m.,4:14 p.m.,6:31 p.m.,6:33 p.m.
1726,wunderground,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:30 a.m.,6:09 a.m.
1727,wunderground,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:09 a.m.,10:52 a.m.
1728,ua,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1729,ua,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1730,ua,ua-2830-mco-clt,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1731,ua,ua-5487-sfo-mry,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1732,ua,ua-2726-fll-phl,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1733,ua,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1734,ua,ua-382-iad-lax,12:30 p.m.,12:35 p.m.            delayed,3:19 p.m.,3:21 p.m.
1735,ua,ua-2945-phl-clt,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1736,ua,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1737,ua,ua-3515-iad-msp,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1738,ua,ua-248-phx-ord,12:57 p.m.,1:32 p.m.            delayed,5:15 p.m.,5:34 p.m.
1739,ua,ua-843-lax-ord,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1740,ua,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.            delayed,6:23 p.m.,6:38 p.m.
1741,ua,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1742,ua,ua-2515-dfw-clt,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
1743,ua,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1744,ua,ua-37-ewr-mco,1:29 p.m.,1:48 p.m.            delayed,4:17 p.m.,4:17 p.m.
1745,ua,ua-233-lax-jfk,4:25 p.m.,4:25 p.m.,fri dec 2 12:29 a.m.,fri dec 2 12:29 a.m.
1746,ua,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1747,ua,ua-6273-yyc-sfo,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1748,ua,ua-828-sfo-ord,11:08 p.m.,11:08 p.m.            on time,fri dec 2 5:11 a.m.,fri dec 2 5:11 a.m.
1749,ua,ua-858-pvg-sfo,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
1750,ua,ua-2704-dtw-phx,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1751,ua,ua-2708-ewr-clt,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1752,ua,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1753,ua,ua-1500-iah-gua,8:55 a.m.,9:16 a.m.            delayed,11:45 a.m.,11:56 a.m.
1754,ua,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1755,ua,ua-37-edi-ewr,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1756,ua,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1757,ua,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1758,ua,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1759,flylouisville,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1760,flylouisville,co-1586-iah-mco,unknown,7:14 p.m.,unknown,10:29 p.m.
1761,flylouisville,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1762,flylouisville,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1763,flylouisville,ua-3925-iad-orf,unknown,8:42 a.m.,unknown,9:43 a.m.
1764,flylouisville,aa-1733-ord-phx,7:45 p.m.,unknown,10:30 p.m.,unknown
1765,flylouisville,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1766,flylouisville,ua-2830-mco-clt,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
1767,flylouisville,co-58-den-iah,unknown,11:32 a.m.,unknown,3:31 p.m.
1768,flylouisville,ua-5487-sfo-mry,unknown,10:33 a.m.,unknown,11:21 a.m.
1769,flylouisville,aa-204-lax-mco,11:25 p.m.,unknown,6:55 a.m.  fri 02-dec-2011,unknown
1770,flylouisville,ua-414-lax-sfo,unknown,5:56 a.m.,unknown,7:17 a.m.
1771,flylouisville,co-1614-lax-iah,unknown,12:41 a.m.,unknown,5:26 a.m.
1772,flylouisville,ua-2726-fll-phl,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1773,flylouisville,co-52-iah-lax,unknown,7:29 a.m.,unknown,9:14 a.m.
1774,flylouisville,co-1090-bos-iah,unknown,10:19 a.m.,unknown,1:19 p.m.
1775,flylouisville,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1776,flylouisville,ua-3515-iad-msp,unknown,8:12 a.m.,unknown,9:56 a.m.
1777,flylouisville,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1778,flylouisville,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1779,flylouisville,aa-1886-bos-mia,unknown,10:55 a.m.,unknown,1:40 p.m.
1780,flylouisville,co-62-iah-ewr,unknown,2:48 p.m.,unknown,7:10 p.m.
1781,flylouisville,co-1561-phx-iah,unknown,8:00 a.m.,unknown,11:32 a.m.
1782,flylouisville,ua-2314-atl-phl,unknown,2:46 p.m.,unknown,4:47 p.m.
1783,flylouisville,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1784,flylouisville,co-1023-iah-den,unknown,11:56 a.m.,unknown,1:14 p.m.
1785,flylouisville,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1786,flylouisville,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1787,flylouisville,co-89-iah-ewr,unknown,6:02 a.m.,unknown,10:27 a.m.
1788,flylouisville,co-1088-cle-iah,unknown,8:40 a.m.,unknown,10:56 a.m.
1789,flylouisville,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1790,flylouisville,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (runway)
1791,flylouisville,ua-854-sfo-iah,unknown,7:49 a.m.,unknown,1:30 p.m.
1792,flylouisville,ua-382-iad-lax,unknown,12:35 p.m.,unknown,3:21 p.m.
1793,flylouisville,aa-4344-ord-dtw,unknown,12:13 p.m.,unknown,2:10 p.m.
1794,flylouisville,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1795,flylouisville,ua-2945-phl-clt,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
1796,flylouisville,co-63-ewr-iah,unknown,5:22 p.m.,unknown,8:03 p.m.
1797,flylouisville,co-47-iah-lax,unknown,8:25 p.m.,unknown,8:56 p.m.
1798,flylouisville,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1799,flylouisville,ua-248-phx-ord,unknown,1:32 p.m.,unknown,5:34 p.m.
1800,flylouisville,aa-4330-cvg-ord,unknown,3:36 p.m.,unknown,3:33 p.m.
1801,flylouisville,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1802,flylouisville,aa-1640-mia-mco,6:30 p.m.,unknown,7:25 p.m.,unknown
1803,flylouisville,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1804,flylouisville,co-1694-lax-iah,7:15 p.m.,unknown,12:21 a.m.  fri 02-dec-2011,unknown
1805,flylouisville,ua-843-lax-ord,unknown,2:10 p.m.,unknown,7:58 p.m.
1806,flylouisville,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1807,flylouisville,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1808,flylouisville,aa-643-mia-ord,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1809,flylouisville,aa-1007-mia-phx,unknown,5:08 p.m.,unknown,7:55 p.m.
1810,flylouisville,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1811,flylouisville,ua-938-den-ord,unknown,4:15 p.m.,unknown,7:36 p.m.
1812,flylouisville,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1813,flylouisville,co-16-lax-ewr,unknown,10:20 a.m.,unknown,6:34 p.m.
1814,flylouisville,ua-2515-dfw-clt,unknown,7:07 a.m.,unknown,10:47 a.m.
1815,flylouisville,aa-400-dfw-jfk,unknown,11:01 a.m.,unknown,3:04 p.m.
1816,flylouisville,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1817,flylouisville,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1818,flylouisville,ua-37-ewr-mco,unknown,1:48 p.m.,unknown,4:17 p.m.
1819,flylouisville,aa-1522-sfo-ord,11:55 p.m.,unknown,5:50 a.m.  fri 02-dec-2011,unknown
1820,flylouisville,ua-233-lax-jfk,4:25 p.m.,unknown,12:29 a.m.  fri 02-dec-2011,unknown
1821,flylouisville,aa-3823-lax-den,9:00 p.m.,unknown,12:15 a.m.  fri 02-dec-2011,unknown
1822,flylouisville,aa-2312-dfw-dtw,8:25 p.m.,unknown,11:50 p.m.,unknown
1823,flylouisville,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1824,flylouisville,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1825,flylouisville,ua-3373-iad-phl,unknown,8:26 a.m.,unknown,9:13 a.m.
1826,flylouisville,aa-649-ord-sna,1:30 p.m.,unknown,3:50 p.m.,unknown
1827,flylouisville,co-1250-mia-iah,unknown,3:01 p.m.,unknown,4:59 p.m.
1828,flylouisville,ua-6273-yyc-sfo,unknown,7:27 a.m.,unknown,8:45 a.m.
1829,flylouisville,ua-828-sfo-ord,11:08 p.m.,unknown,5:11 a.m.,unknown
1830,flylouisville,co-4888-iah-dal,5:30 p.m.,unknown,6:40 p.m.,unknown
1831,flylouisville,ua-858-pvg-sfo,unknown,1:32 p.m.,unknown,8:02 a.m.
1832,flylouisville,ua-2704-dtw-phx,unknown,11:15 a.m.,unknown,2:00 p.m.
1833,flylouisville,aa-3063-slc-lax,unknown,8:39 p.m.,unknown,9:20 p.m.
1834,flylouisville,ua-2708-ewr-clt,unknown,2:52 p.m.,unknown,4:44 p.m.
1835,flylouisville,ua-62-iah-ewr,unknown,2:48 p.m.,unknown,7:10 p.m.
1836,flylouisville,ua-1500-iah-gua,unknown,9:16 a.m.,unknown,11:45 a.m.
1837,flylouisville,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1838,flylouisville,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1839,flylouisville,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1840,flylouisville,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1841,flylouisville,aa-2957-dfw-cvg,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1842,flylouisville,ua-37-edi-ewr,unknown,8:52 a.m.,unknown,12:09 p.m.
1843,flylouisville,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1844,flylouisville,aa-415-bos-ord,unknown,8:56 a.m.,unknown,10:16 a.m.
1845,flylouisville,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1846,flylouisville,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1847,flylouisville,aa-1544-san-ord,unknown,11:40 a.m.,unknown,4:56 p.m.
1848,flylouisville,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1849,flylouisville,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1850,flylouisville,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1851,flylouisville,co-50-cle-ewr,unknown,3:31 p.m.,unknown,5:26 p.m.
1852,flylouisville,ua-3099-phx-phl,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1853,flylouisville,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1854,flylouisville,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1855,flylouisville,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1856,flylouisville,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1857,flylouisville,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1858,flylouisville,aa-222-lax-bos,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1859,quicktrip,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1860,quicktrip,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1861,quicktrip,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1862,quicktrip,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1863,quicktrip,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1864,quicktrip,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (estimated)
1865,quicktrip,aa-4344-ord-dtw,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1866,quicktrip,aa-1640-mia-mco,6:30 p.m.,6:47 p.m. (estimated runway),7:25 p.m.,7:25 p.m. (estimated runway)
1867,quicktrip,ua-2830-mco-clt,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
1868,quicktrip,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1869,quicktrip,aa-204-lax-mco,11:25 p.m.,11:29 p.m. (estimated runway),6:55 a.m.,6:35 a.m. (estimated runway)
1870,quicktrip,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1871,quicktrip,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1872,quicktrip,ua-2726-fll-phl,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1873,quicktrip,co-52-iah-lax,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1874,quicktrip,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1875,quicktrip,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1876,quicktrip,ua-3515-iad-msp,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1877,quicktrip,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1878,quicktrip,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1879,quicktrip,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1880,quicktrip,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1881,quicktrip,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1882,quicktrip,co-1023-iah-den,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1883,quicktrip,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1884,quicktrip,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1885,quicktrip,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1886,quicktrip,co-1088-cle-iah,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1887,quicktrip,aa-2957-dfw-cvg,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1888,quicktrip,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1889,quicktrip,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1890,quicktrip,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (runway)
1891,quicktrip,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1892,quicktrip,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1893,quicktrip,ua-382-iad-lax,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1894,quicktrip,ua-2945-phl-clt,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
1895,quicktrip,co-47-iah-lax,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m. (estimated)
1896,quicktrip,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1897,quicktrip,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1898,quicktrip,ua-248-phx-ord,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1899,quicktrip,aa-4330-cvg-ord,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1900,quicktrip,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1901,quicktrip,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1902,quicktrip,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1903,quicktrip,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1904,quicktrip,co-1694-lax-iah,7:15 p.m.,7:15 p.m. (estimated),12:21 a.m.,12:21 a.m. (estimated)
1905,quicktrip,ua-843-lax-ord,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1906,quicktrip,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1907,quicktrip,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1908,quicktrip,aa-643-mia-ord,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1909,quicktrip,aa-1007-mia-phx,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1910,quicktrip,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1911,quicktrip,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1912,quicktrip,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1913,quicktrip,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1914,quicktrip,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1915,quicktrip,ua-2515-dfw-clt,7:05 a.m.,7:07 a.m.,10:31 a.m.,10:47 a.m.
1916,quicktrip,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1917,quicktrip,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1918,quicktrip,ua-37-ewr-mco,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1919,quicktrip,aa-1522-sfo-ord,11:55 p.m.,12:10 a.m. (estimated runway),5:50 a.m.,5:42 a.m. (estimated runway)
1920,quicktrip,ua-233-lax-jfk,4:25 p.m.,4:28 p.m. (estimated runway),12:29 a.m.,12:01 a.m. (estimated runway)
1921,quicktrip,aa-3823-lax-den,9:00 p.m.,9:06 p.m. (estimated runway),12:15 a.m.,11:49 p.m. (estimated runway)
1922,quicktrip,aa-2312-dfw-dtw,8:25 p.m.,8:29 p.m. (estimated runway),11:50 p.m.,11:35 p.m. (estimated runway)
1923,quicktrip,ua-2314-atl-phl,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1924,quicktrip,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1925,quicktrip,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1926,quicktrip,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1927,quicktrip,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1928,quicktrip,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1929,quicktrip,ua-828-sfo-ord,11:08 p.m.,unknown,5:11 a.m.,unknown
1930,quicktrip,co-4888-iah-dal,5:30 p.m.,5:30 p.m. (estimated),6:40 p.m.,6:40 p.m. (estimated)
1931,quicktrip,ua-2704-dtw-phx,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1932,quicktrip,aa-3063-slc-lax,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m. (estimated)
1933,quicktrip,ua-2708-ewr-clt,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.
1934,quicktrip,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
